distancia_m,profundidad_mm,corrida_ILI,tipo_defecto,largo,ancho,latitud,longitud,posicion_horaria_hh_mm,tipo_anomalia,posicion_pared,reduccion_diametro_o_deformacion_porcentaje,comentarios,junta_anterior_m,junta_posterior_m,estado_A_I_R
59636.873,0.762,ROSEN2013,PITT,30,18,5.06223365,-72.62496958,11:00,Corrosión,EXT,0,indicaciones adicionales,59627.626,59639.757,A
59636.873,0.762,ROSEN2013,PITT,41,75,5.06223365,-72.62496958,12:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,59627.626,59639.757,A
59636.887,0.762,ROSEN2013,PITT,27,22,5.06223352,-72.62496958,13:00,Corrosión,EXT,0,indicaciones adicionales,59627.626,59639.757,A
59637.102,0.635,ROSEN2013,CISL,16,20,5.06223161,-72.62496972,14:00,Corrosión,EXT,0,indicaciones adicionales,59627.626,59639.757,A
59638.952,0.762,ROSEN2013,AXGR,70,23,5.06221523,-72.62497128,15:00,Corrosión,EXT,0,indicaciones adicionales,59627.626,59639.757,A
59644.444,0.762,ROSEN2013,CISL,20,18,5.06216669,-72.62497624,16:00,Corrosión,EXT,0,indicaciones adicionales,59639.757,59651.948,A
59654.66,0.6985,ROSEN2013,CISL,16,19,5.0620764,-72.62498536,17:00,Corrosión,EXT,0,indicaciones adicionales,59654.211,59666.513,A
59655.201,0.635,ROSEN2013,PITT,51,22,5.0620716,-72.6249858,18:00,Corrosión,EXT,0,indicaciones adicionales,59654.211,59666.513,A
59655.322,0.6985,ROSEN2013,CISL,16,28,5.06207053,-72.6249859,19:00,Corrosión,EXT,0,indicaciones adicionales,59654.211,59666.513,A
59655.378,0.762,ROSEN2013,CISL,15,18,5.06207003,-72.62498594,20:00,Corrosión,EXT,0,indicaciones adicionales,59654.211,59666.513,A
59656.199,0.762,ROSEN2013,PITT,20,19,5.06206272,-72.6249866,21:00,Corrosión,EXT,0,indicaciones adicionales,59654.211,59666.513,A
59713.736,0.6985,ROSEN2013,CISL,17,18,5.06155167,-72.62504363,22:00,Corrosión,EXT,0,indicaciones adicionales,59711.234,59723.568,A
60544.904,0.762,ROSEN2013,PITT,34,18,5.05673905,-72.63006436,23:00,Corrosión,EXT,0,indicaciones adicionales,60542.989,60555.206,A
60817.487,0.6985,ROSEN2013,PITT,22,18,5.05471077,-72.63120011,0:00,Corrosión,EXT,0,indicaciones adicionales,60816.162,60828.131,A
60826.539,0.6985,ROSEN2013,PITT,26,19,5.05463005,-72.63121143,1:00,Corrosión,EXT,0,indicaciones adicionales,60816.162,60828.131,A
60866.191,0.6985,ROSEN2013,PITT,24,21,5.05427421,-72.63123765,2:00,Corrosión,EXT,0,indicaciones adicionales,60864.898,60876.41,A
61390.31,0.762,ROSEN2013,CISL,15,18,5.04996813,-72.63245146,3:00,Corrosión,EXT,0,indicaciones adicionales,61380.417,61392.518,A
61391.926,0.6985,ROSEN2013,PITT,22,18,5.04995358,-72.63245117,4:00,Corrosión,EXT,0,indicaciones adicionales,61380.417,61392.518,A
61392.001,0.635,ROSEN2013,CISL,20,26,5.0499529,-72.63245116,5:00,Corrosión,EXT,0,indicaciones adicionales,61380.417,61392.518,A
61392.14,0.635,ROSEN2013,PITT,20,18,5.04995165,-72.63245112,6:00,Corrosión,EXT,0,indicaciones adicionales,61380.417,61392.518,A
61392.218,0.635,ROSEN2013,CISL,19,18,5.04995095,-72.63245111,7:00,Corrosión,EXT,0,indicaciones adicionales,61380.417,61392.518,A
61742.888,0.635,ROSEN2013,CISL,14,18,5.04685126,-72.63261964,8:00,Corrosión,EXT,0,indicaciones adicionales,61741.947,61754.255,A
62149.378,0.6985,ROSEN2013,CISL,18,18,5.04408832,-72.63468371,9:00,Corrosión,EXT,0,indicaciones adicionales,62143.781,62156.069,A
62417.059,1.2065,ROSEN2013,CISL,17,19,5.0425357,-72.63649643,10:00,Corrosión,EXT,0,indicaciones adicionales,62411.901,62424.173,A
62418.29,0.762,ROSEN2013,PITT,35,41,5.04252739,-72.63650374,11:00,Corrosión,EXT,0,indicaciones adicionales,62411.901,62424.173,A
63270.158,0.6985,ROSEN2013,PITT,28,18,5.03632714,-72.6393573,12:00,Corrosión,EXT,0,indicaciones adicionales,63266.489,63278.807,A
64148.279,0.635,ROSEN2013,CISL,14,19,5.03295505,-72.64599969,13:00,Corrosión,EXT,0,indicaciones adicionales,64136.35,64148.432,A
64260.67,0.9525,ROSEN2013,PITT,29,18,5.03223413,-72.64669843,14:00,Corrosión,EXT,0,indicaciones adicionales,64260.653,64272.658,A
64382.413,0.635,ROSEN2013,CISL,16,18,5.03143849,-72.6474533,15:00,Corrosión,EXT,0,indicaciones adicionales,64371.272,64383.396,A
65883.659,0.6985,ROSEN2013,CISL,20,18,5.02263509,-72.65653752,16:00,Corrosión,EXT,0,indicaciones adicionales,65877.898,65890.079,A
66498.457,0.9218,ROSEN2013,CISL,15,18,5.02036026,-72.66161479,17:00,Corrosión,EXT,0,indicaciones adicionales,66487.632,66499.019,A
67194.586,0.6985,ROSEN2013,CISL,15,18,5.01774847,-72.66732309,18:00,Corrosión,EXT,0,indicaciones adicionales,67189.299,67201.469,A
67719.791,0.889,ROSEN2013,CISL,17,29,5.0154143,-72.67144534,19:00,Corrosión,EXT,0,indicaciones adicionales,67715.716,67727.97,A
67720.061,0.635,ROSEN2013,CIGR,20,56,5.01541302,-72.67144742,20:00,Corrosión,EXT,0,indicaciones adicionales,67715.716,67727.97,A
67720.3,0.635,ROSEN2013,CISL,17,23,5.01541189,-72.67144925,21:00,Corrosión,EXT,0,indicaciones adicionales,67715.716,67727.97,A
67720.375,0.635,ROSEN2013,CIGR,23,45,5.01541154,-72.67144983,22:00,Corrosión,EXT,0,indicaciones adicionales,67715.716,67727.97,A
67720.42,0.762,ROSEN2013,CISL,19,25,5.01541132,-72.67145017,23:00,Corrosión,EXT,0,indicaciones adicionales,67715.716,67727.97,A
67720.789,0.762,ROSEN2013,PITT,25,18,5.01540958,-72.67145301,0:00,Corrosión,EXT,0,indicaciones adicionales,67715.716,67727.97,A
67720.789,0.762,ROSEN2013,PITT,50,25,5.01540958,-72.67145301,1:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,67715.716,67727.97,A
67720.815,0.635,ROSEN2013,PITT,24,18,5.01540945,-72.67145321,2:00,Corrosión,EXT,0,indicaciones adicionales,67715.716,67727.97,A
67720.895,0.6985,ROSEN2013,CIGR,23,36,5.01540907,-72.67145382,3:00,Corrosión,EXT,0,indicaciones adicionales,67715.716,67727.97,A
67721.964,0.635,ROSEN2013,CISL,17,27,5.01540403,-72.67146205,4:00,Corrosión,EXT,0,indicaciones adicionales,67715.716,67727.97,A
67723.375,0.6985,ROSEN2013,CIGR,32,50,5.01539738,-72.67147291,5:00,Corrosión,EXT,0,indicaciones adicionales,67715.716,67727.97,A
67724.066,0.8255,ROSEN2013,PITT,22,26,5.01539412,-72.67147823,6:00,Corrosión,EXT,0,indicaciones adicionales,67715.716,67727.97,A
67724.441,0.635,ROSEN2013,PITT,22,23,5.01539235,-72.67148112,7:00,Corrosión,EXT,0,indicaciones adicionales,67715.716,67727.97,A
67724.744,0.635,ROSEN2013,CISL,17,20,5.01539093,-72.67148345,8:00,Corrosión,EXT,0,indicaciones adicionales,67715.716,67727.97,A
67724.747,0.6985,ROSEN2013,CISL,19,25,5.01539092,-72.67148348,9:00,Corrosión,EXT,0,indicaciones adicionales,67715.716,67727.97,A
67725.727,0.9525,ROSEN2013,CISL,15,21,5.01538632,-72.67149103,10:00,Corrosión,EXT,0,indicaciones adicionales,67715.716,67727.97,A
67729.381,0.635,ROSEN2013,CISL,18,20,5.01536917,-72.6715192,11:00,Corrosión,EXT,0,indicaciones adicionales,67727.97,67740.195,A
67733.657,0.635,ROSEN2013,CIGR,25,60,5.01534922,-72.67155224,12:00,Corrosión,EXT,0,indicaciones adicionales,67727.97,67740.195,A
67733.779,0.635,ROSEN2013,PITT,34,18,5.01534865,-72.67155318,13:00,Corrosión,EXT,0,indicaciones adicionales,67727.97,67740.195,A
67733.779,0.6985,ROSEN2013,PITT,34,119,5.01534865,-72.67155318,14:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,67727.97,67740.195,A
67733.783,0.6985,ROSEN2013,PITT,26,29,5.01534863,-72.67155321,15:00,Corrosión,EXT,0,indicaciones adicionales,67727.97,67740.195,A
67733.784,0.635,ROSEN2013,CIGR,21,35,5.01534862,-72.67155322,16:00,Corrosión,EXT,0,indicaciones adicionales,67727.97,67740.195,A
67733.862,0.635,ROSEN2013,CISL,18,23,5.01534826,-72.67155383,17:00,Corrosión,EXT,0,indicaciones adicionales,67727.97,67740.195,A
67733.922,0.635,ROSEN2013,CIGR,25,91,5.01534798,-72.67155429,18:00,Corrosión,EXT,0,indicaciones adicionales,67727.97,67740.195,A
67734.431,0.635,ROSEN2013,CISL,16,23,5.01534561,-72.67155823,19:00,Corrosión,EXT,0,indicaciones adicionales,67727.97,67740.195,A
67734.552,0.635,ROSEN2013,CISL,18,20,5.01534505,-72.67155916,20:00,Corrosión,EXT,0,indicaciones adicionales,67727.97,67740.195,A
67734.965,0.6985,ROSEN2013,CISL,20,29,5.01534313,-72.67156236,21:00,Corrosión,EXT,0,indicaciones adicionales,67727.97,67740.195,A
67735.114,0.635,ROSEN2013,CISL,16,19,5.01534244,-72.67156351,22:00,Corrosión,EXT,0,indicaciones adicionales,67727.97,67740.195,A
67737.328,0.6985,ROSEN2013,CISL,14,20,5.01533217,-72.67158065,23:00,Corrosión,EXT,0,indicaciones adicionales,67727.97,67740.195,A
67737.658,0.635,ROSEN2013,CISL,17,19,5.01533064,-72.67158321,0:00,Corrosión,EXT,0,indicaciones adicionales,67727.97,67740.195,A
67740.531,0.635,ROSEN2013,CISL,20,35,5.0153173,-72.67160544,1:00,Corrosión,EXT,0,indicaciones adicionales,67740.195,67752.41,A
68008.136,0.635,ROSEN2013,CISL,18,26,5.0140535,-72.67366149,2:00,Corrosión,EXT,0,indicaciones adicionales,67999.188,68011.422,A
68134.313,0.6985,ROSEN2013,CISL,15,19,5.01345777,-72.67463209,3:00,Corrosión,EXT,0,indicaciones adicionales,68131.357,68143.583,A
68219.043,0.635,ROSEN2013,PITT,28,26,5.01305745,-72.67528369,4:00,Corrosión,EXT,0,indicaciones adicionales,68215.464,68227.711,A
68301.957,0.762,ROSEN2013,CISL,17,20,5.01266062,-72.67591768,5:00,Corrosión,EXT,0,indicaciones adicionales,68296.872,68309.123,A
68304.464,0.8255,ROSEN2013,PITT,31,42,5.01264873,-72.67593694,6:00,Corrosión,EXT,0,indicaciones adicionales,68296.872,68309.123,A
68306.404,0.635,ROSEN2013,CISL,17,22,5.01263959,-72.67595187,7:00,Corrosión,EXT,0,indicaciones adicionales,68296.872,68309.123,A
68318.513,0.635,ROSEN2013,CIGR,25,44,5.0125833,-72.67604554,8:00,Corrosión,EXT,0,indicaciones adicionales,68315.185,68321.381,A
68544.888,0.838,ROSEN2013,PITT,22,20,5.01152543,-72.67778938,9:00,Corrosión,EXT,0,indicaciones adicionales,68543.116,68555.159,A
68546.966,0.838,ROSEN2013,PITT,21,19,5.01151753,-72.6778057,10:00,Corrosión,EXT,0,indicaciones adicionales,68543.116,68555.159,A
68550.514,0.838,ROSEN2013,CISL,17,18,5.01150235,-72.67783338,11:00,Corrosión,EXT,0,indicaciones adicionales,68543.116,68555.159,A
68550.626,0.838,ROSEN2013,CISL,19,18,5.01150184,-72.67783425,12:00,Corrosión,EXT,0,indicaciones adicionales,68543.116,68555.159,A
68554.902,0.838,ROSEN2013,PITT,37,56,5.01148146,-72.67786697,13:00,Corrosión,EXT,0,indicaciones adicionales,68543.116,68555.159,A
68555.234,0.838,ROSEN2013,CISL,18,36,5.01147984,-72.67786949,14:00,Corrosión,EXT,0,indicaciones adicionales,68555.159,68556.163,A
68559.991,0.9218,ROSEN2013,CISL,43,67,5.01145627,-72.67790538,15:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,68558.829,68570.827,A
68559.991,0.838,ROSEN2013,PITT,43,18,5.01145627,-72.67790538,16:00,Corrosión,EXT,0,indicaciones adicionales,68558.829,68570.827,A
68559.996,0.9218,ROSEN2013,CISL,16,28,5.01145624,-72.67790542,17:00,Corrosión,EXT,0,indicaciones adicionales,68558.829,68570.827,A
68560.424,0.838,ROSEN2013,CISL,18,28,5.0114541,-72.67790864,18:00,Corrosión,EXT,0,indicaciones adicionales,68558.829,68570.827,A
68562.124,0.838,ROSEN2013,PITT,44,30,5.01144562,-72.67792137,19:00,Corrosión,EXT,0,indicaciones adicionales,68558.829,68570.827,A
68569.973,0.838,ROSEN2013,CISL,17,21,5.01140812,-72.67797812,20:00,Corrosión,EXT,0,indicaciones adicionales,68558.829,68570.827,A
68738.829,1.0056,ROSEN2013,PITT,23,19,5.01061082,-72.67927571,21:00,Corrosión,EXT,0,indicaciones adicionales,68729.454,68741.576,A
68758.344,0.9218,ROSEN2013,AXGR,74,18,5.01051313,-72.67942284,22:00,Corrosión,EXT,0,indicaciones adicionales,68753.423,68765.453,A
68758.448,1.0056,ROSEN2013,PITT,33,18,5.01051264,-72.67942364,23:00,Corrosión,EXT,0,indicaciones adicionales,68753.423,68765.453,A
68758.584,0.9218,ROSEN2013,PITT,27,18,5.01051199,-72.67942469,0:00,Corrosión,EXT,0,indicaciones adicionales,68753.423,68765.453,A
68758.747,1.3408,ROSEN2013,PITT,23,26,5.01051121,-72.67942594,1:00,Corrosión,EXT,0,indicaciones adicionales,68753.423,68765.453,A
69060.936,0.9218,ROSEN2013,CISL,18,18,5.00906808,-72.68174749,2:00,Corrosión,EXT,0,indicaciones adicionales,69052.117,69064.211,A
69304.823,0.9218,ROSEN2013,CISL,19,18,5.0079105,-72.68362637,3:00,Corrosión,EXT,0,indicaciones adicionales,69299.336,69311.439,A
69304.972,0.9218,ROSEN2013,PITT,23,18,5.0079098,-72.68362753,4:00,Corrosión,EXT,0,indicaciones adicionales,69299.336,69311.439,A
69707.244,1.257,ROSEN2013,CISL,15,29,5.0062325,-72.68684074,5:00,Corrosión,EXT,0,anom.de SC,69694.515,69707.256,A
70042.654,0.762,ROSEN2013,CISL,12,18,5.00451629,-72.68927881,6:00,Corrosión,EXT,0,indicaciones adicionales,70033.948,70046.241,A
70106.026,0.6985,ROSEN2013,AXGR,69,18,5.00422427,-72.68977031,7:00,Corrosión,EXT,0,indicaciones adicionales,70095.318,70107.574,A
70106.026,0.762,ROSEN2013,PITT,69,51,5.00422427,-72.68977031,8:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,70095.318,70107.574,A
70106.057,0.762,ROSEN2013,PITT,21,18,5.00422413,-72.68977055,9:00,Corrosión,EXT,0,indicaciones adicionales,70095.318,70107.574,A
70184.263,0.8255,ROSEN2013,CIGR,32,48,5.00388402,-72.69035748,10:00,Corrosión,EXT,0,indicaciones adicionales,70177.563,70189.772,A
70224.891,0.635,ROSEN2013,CISL,20,18,5.00373289,-72.69068585,11:00,Corrosión,EXT,0,indicaciones adicionales,70214.27,70226.46,A
70303.695,0.6985,ROSEN2013,CISL,20,26,5.00355964,-72.69135366,12:00,Corrosión,EXT,0,indicaciones adicionales,70300.031,70312.277,A
70307.01,0.762,ROSEN2013,CISL,16,20,5.00355259,-72.69138134,13:00,Corrosión,EXT,0,indicaciones adicionales,70300.031,70312.277,A
70464.892,0.635,ROSEN2013,PITT,21,23,5.00279433,-72.69255596,14:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70465.015,0.6985,ROSEN2013,PITT,182,72,5.0027937,-72.69255688,15:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70465.015,0.635,ROSEN2013,GENE,69,70,5.0027937,-72.69255688,16:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70465.092,0.6985,ROSEN2013,PITT,22,20,5.00279331,-72.69255746,17:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70465.126,0.635,ROSEN2013,CISL,12,18,5.00279314,-72.69255771,18:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70465.172,0.6985,ROSEN2013,PITT,25,28,5.00279291,-72.69255806,19:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70465.364,0.635,ROSEN2013,PITT,25,22,5.00279193,-72.69255949,20:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70465.669,0.635,ROSEN2013,PITT,24,18,5.00279038,-72.69256177,21:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70465.669,0.635,ROSEN2013,PITT,117,55,5.00279038,-72.69256177,22:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70465.727,0.635,ROSEN2013,PITT,45,48,5.00279008,-72.6925622,23:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70465.77,0.635,ROSEN2013,CISL,16,30,5.00278986,-72.69256252,0:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70465.825,0.6985,ROSEN2013,PITT,29,21,5.00278958,-72.69256293,1:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70465.959,0.635,ROSEN2013,PITT,22,18,5.00278889,-72.69256393,2:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70466.372,0.762,ROSEN2013,CISL,20,18,5.00278679,-72.69256701,3:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70466.448,0.635,ROSEN2013,PITT,55,65,5.0027864,-72.69256758,4:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70466.549,0.635,ROSEN2013,PITT,52,35,5.00278588,-72.69256833,5:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70466.643,0.9525,ROSEN2013,PITT,22,22,5.0027854,-72.69256903,6:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70466.643,0.9525,ROSEN2013,PITT,56,33,5.0027854,-72.69256903,7:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70466.672,0.635,ROSEN2013,PITT,27,33,5.00278526,-72.69256925,8:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70467.052,0.762,ROSEN2013,PITT,31,29,5.00278332,-72.69257209,9:00,Corrosión,EXT,0,indicaciones adicionales,70457.734,70467.449,A
70570.515,0.6985,ROSEN2013,CISL,18,20,5.00223991,-72.69331885,10:00,Corrosión,EXT,0,indicaciones adicionales,70559.309,70571.425,A
70810.158,0.635,ROSEN2013,PITT,22,19,5.00090233,-72.69499162,11:00,Corrosión,EXT,0,indicaciones adicionales,70800.197,70812.431,A
70930.284,0.635,ROSEN2013,PITT,22,25,5.00016469,-72.69576425,12:00,Corrosión,EXT,0,indicaciones adicionales,70921.358,70933.578,A
70930.289,0.762,ROSEN2013,CISL,24,69,5.00016466,-72.69576428,13:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,70921.358,70933.578,A
70930.289,0.635,ROSEN2013,PITT,21,18,5.00016466,-72.69576428,14:00,Corrosión,EXT,0,indicaciones adicionales,70921.358,70933.578,A
70930.293,0.762,ROSEN2013,CISL,20,20,5.00016464,-72.6957643,15:00,Corrosión,EXT,0,indicaciones adicionales,70921.358,70933.578,A
70930.536,0.8255,ROSEN2013,CISL,16,24,5.00016311,-72.69576587,16:00,Corrosión,EXT,0,indicaciones adicionales,70921.358,70933.578,A
70930.788,0.635,ROSEN2013,CISL,18,42,5.00016153,-72.6957675,17:00,Corrosión,EXT,0,indicaciones adicionales,70921.358,70933.578,A
70930.79,0.635,ROSEN2013,CISL,18,19,5.00016151,-72.69576751,18:00,Corrosión,EXT,0,indicaciones adicionales,70921.358,70933.578,A
70932.238,0.635,ROSEN2013,CISL,16,23,5.00015241,-72.69577685,19:00,Corrosión,EXT,0,indicaciones adicionales,70921.358,70933.578,A
70933.961,0.635,ROSEN2013,CISL,16,18,5.0001416,-72.69578797,20:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70934.193,0.635,ROSEN2013,CISL,19,20,5.00014015,-72.69578947,21:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70935.417,0.635,ROSEN2013,CISL,17,18,5.00013248,-72.69579736,22:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70935.682,0.635,ROSEN2013,PITT,21,27,5.00013083,-72.69579907,23:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70936.227,1.143,ROSEN2013,CISL,31,145,5.00012743,-72.69580257,0:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70936.227,0.6985,ROSEN2013,PITT,25,18,5.00012743,-72.69580257,1:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70936.229,1.143,ROSEN2013,CISL,20,21,5.00012741,-72.69580258,2:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70936.237,0.6985,ROSEN2013,CIGR,21,50,5.00012736,-72.69580264,3:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70936.52,0.635,ROSEN2013,CIGR,23,86,5.0001256,-72.69580445,4:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70936.532,0.635,ROSEN2013,PITT,20,23,5.00012553,-72.69580453,5:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70936.817,0.762,ROSEN2013,CISL,30,88,5.00012375,-72.69580636,6:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70936.817,0.635,ROSEN2013,CISL,19,24,5.00012375,-72.69580636,7:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70936.83,0.762,ROSEN2013,CISL,17,38,5.00012367,-72.69580645,8:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70937.142,0.635,ROSEN2013,CISL,14,18,5.00012173,-72.69580845,9:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70937.358,0.635,ROSEN2013,CISL,19,20,5.00012038,-72.69580984,10:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70937.583,0.635,ROSEN2013,CISL,16,25,5.00011898,-72.69581129,11:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70939.266,0.635,ROSEN2013,CISL,18,20,5.00010857,-72.6958221,12:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70939.595,0.635,ROSEN2013,CISL,18,18,5.00010654,-72.69582422,13:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70939.596,0.635,ROSEN2013,PITT,20,23,5.00010654,-72.69582422,14:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70939.903,0.635,ROSEN2013,CISL,16,18,5.00010464,-72.6958262,15:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70939.927,0.635,ROSEN2013,CISL,20,39,5.0001045,-72.69582635,16:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70940.6,0.762,ROSEN2013,PITT,21,18,5.00010035,-72.69583068,17:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70943.474,0.635,ROSEN2013,PITT,22,18,5.00008265,-72.69584917,18:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70943.652,0.635,ROSEN2013,PITT,20,21,5.00008155,-72.69585032,19:00,Corrosión,EXT,0,indicaciones adicionales,70933.578,70945.781,A
70951.649,0.635,ROSEN2013,CISL,19,18,5.00003272,-72.69590099,20:00,Corrosión,EXT,0,indicaciones adicionales,70945.781,70958.001,A
70956.015,0.6985,ROSEN2013,PITT,23,28,5.00000674,-72.69592786,21:00,Corrosión,EXT,0,indicaciones adicionales,70945.781,70958.001,A
70957.537,0.635,ROSEN2013,CISL,17,21,4.99999773,-72.6959372,22:00,Corrosión,EXT,0,indicaciones adicionales,70945.781,70958.001,A
70957.879,0.635,ROSEN2013,PITT,21,19,4.99999571,-72.6959393,23:00,Corrosión,EXT,0,indicaciones adicionales,70945.781,70958.001,A
70959.952,0.635,ROSEN2013,PITT,22,20,4.99998344,-72.69595199,0:00,Corrosión,EXT,0,indicaciones adicionales,70958.001,70970.25,A
70960.259,0.635,ROSEN2013,CIGR,23,39,4.99998162,-72.69595387,1:00,Corrosión,EXT,0,indicaciones adicionales,70958.001,70970.25,A
70962.801,0.635,ROSEN2013,PITT,21,18,4.99996662,-72.6959694,2:00,Corrosión,EXT,0,indicaciones adicionales,70958.001,70970.25,A
70963.518,0.635,ROSEN2013,PITT,31,18,4.9999624,-72.69597376,3:00,Corrosión,EXT,0,indicaciones adicionales,70958.001,70970.25,A
70965.741,0.635,ROSEN2013,PITT,20,22,4.99994934,-72.69598727,4:00,Corrosión,EXT,0,indicaciones adicionales,70958.001,70970.25,A
70967.649,0.6985,ROSEN2013,PITT,21,18,4.99993818,-72.69599883,5:00,Corrosión,EXT,0,indicaciones adicionales,70958.001,70970.25,A
70985.07,0.635,ROSEN2013,CISL,15,18,4.99983376,-72.69610621,6:00,Corrosión,EXT,0,indicaciones adicionales,70982.468,70994.639,A
